Price
100000.0000000000
99999.5489764944
99999.5511909261
99999.8806186452
100000.7959285512
100000.8224635854
100000.2122474447
100000.4267078176
100000.3338523641
99999.6750007406
99999.4914928213
100000.0950713888
100000.2785716787
100000.9086871877
100001.0369086996
100001.0634399190
100000.1879306570
100001.5520454183
100002.3457618490
100001.9610725179
100002.2860732809
100002.2904945150
100002.4916835561
100002.6803527608
100002.4561782613
100002.6315208211
100003.1420341268
100003.7768512502
100004.1275497213
100004.2651706472
100004.4316383138
100004.6291824117
100004.5692497030
100004.8023162618
100005.5791869894
100005.3949580923
100004.6447177663
100005.0065170064
100004.5714774862
100004.7113090292
100004.7712436452
100004.5892291799
100004.1164584890
100004.1586261526
100004.2784801260
100003.6947189107
100003.1908641592
100003.6813998952
100003.4905162588
100003.7923866048
100004.2562862173
100004.5736957326
100004.3583961263
100004.0032516256
100004.2940212026
100004.1786037221
100003.4439025655
100003.6347938314
100003.4150481954
100004.1075740591
100003.6769691244
100003.6370177999
100003.8745113149
100004.3250938192
100004.0276656881
100003.9366584554
100004.1497474447
100004.2695995107
100004.2141147390
100004.0920367971
100004.1985736623
100004.0631843343
100003.7479930654
100004.3805843130
100004.2274394765
100004.6069865957
100004.8400474325
100004.9754482046
100005.5014968648
100005.0375858083
100004.6114249960
100003.8367763296
100004.6802364126
100004.6247440115
100003.9810539022
100003.8057018056
100003.9773326650
100004.5033527151
100004.2135940328
100004.1132865682
100004.1444984212
100004.7997928396
100004.7596755758
100005.0761791006
100005.0494266286
100005.0472007528
100005.3436485067
100005.5999713674
100004.9491267934
100005.4885173574
100005.4305721059
100005.0962348714
100005.1541801229
100005.0249152914
100005.0605655447
100004.8911796346
100004.7329211965
100004.5434757009
100004.4587722555
100004.7841888204
100004.7195583120
100004.4030452505
100004.3473182455
100004.4988914266
100004.4320235982
100004.5612941518
100004.2760024801
100004.5011153951
100004.3718448415
100004.6125636831
100004.4766078725
100004.3094363943
100003.8146167532
100004.0152202383
100004.2760024801
100004.2403407827
100004.1422725454
100004.0731731191
100003.3777519002
100002.8205371633
100003.5360103384
100004.0664840475
100004.0553470388
100004.3250327840
100004.7017226949
100004.9491267934
100005.4952121511
100005.2009883657
100003.9684119955
100003.9550452962
100003.8079314962
100003.4223361745
100003.5582919851
100003.4713664785
100003.3331790700
100003.0946861043
100002.4572273031
100001.6102424398
100001.7796378866
100001.8356128469
100001.9229369894
100002.8633037344
100001.4684196249
100001.8602424398
100001.8400874868
100002.0214515462
100002.2901340261
100002.1423507467
100001.8087478414
100001.2803397909
99999.7376838460
99999.1465945974
99999.2854114309
100000.6176048055
100001.3407951131
100001.4236350790
100001.3049751058
100000.1765208974
100001.2109390035
100000.7698589101
100000.5235648885
100001.2042194143
100000.7206016317
100001.2624316946
100001.6296230093
100001.8759151235
100002.0930896535
100002.1221919790
100001.5646949544
100001.4594627157
100001.8535228506
100001.4482723012
100001.6542487875
100001.8064990774
100001.7415729299
100001.2333274618
100000.4765506521
100000.7541766897
100000.5929790273
100000.7720981374
100000.8616538778
100000.9803233877
100000.8616538778
100000.5750594869
100001.1616836324
100001.0452533498
100001.0877891317
100000.7340350881
100001.1034618154
100000.9198699728
100001.0743594900
100001.5311065450
100001.5288730398
100001.9184489980
100002.7200103536
100001.8691917196
100001.7057605520
100002.7625537649
100003.0446620718
100002.8140445486
100003.1901965871
100003.5014110342
100003.3737922445
100003.2478729024
100003.2793517843
100003.1691776052
100002.3147197500
100002.1663146749
100002.0786205068
100001.3186050191
100001.7323451772
100001.6221633688
100002.4316459432
100002.7666793600
100002.8836055532
100002.5350814596
100002.7891593710
100002.5980430379
100002.5485645071
100002.6587577596
100002.4428859487
100002.2045341268
100001.9616981283
100002.8229060903
100002.6542506948
100002.6430125967
100002.0561366811
100002.1797996297
100001.5074802175
100001.3500762716
100000.9026141897
100001.0937495962
100000.5630813375
99999.8997512594
100000.1920676961
100000.1695876852
100000.4798866048
100000.3494640127
100000.0773940816
100000.5091167226
100000.1898265615
99999.7266135946
99999.7468505636
99999.1532302633
99998.7012687460
99997.7456203237
99997.8603053823
99998.2133270040
99998.5348678365
99997.9569926992
99998.4359336629
99997.8985286489
99997.7928424612
99997.8220821157
99997.7118945852
99998.8631644979
99998.4179530874
99998.5416217580
99997.0643115774
99997.2149654165
99997.9457488790
99997.7411323324
99997.3026557699
99997.7231403127
99997.8972163930
99997.3139415517
99997.5377536550
99997.5332351461
99997.3704601064
99997.2415958181
99997.3071552053
99997.9062572256
99998.2408576742
99997.8203502431
99997.7706142202
99997.9605232015
99997.4654136434
99997.7841850057
99997.9333854452
99997.9673038259
99997.9175639883
99998.7857032552
99998.8354373708
99999.0050006643
99999.3463722005
99999.0886417165
99998.8987384573
99998.9190917745
99998.9303890005
99999.1768165365
99999.2355972066
99999.7013126150
100000.0155616537
99999.9771343008
100000.0042529836
100000.0019965902
100000.1851230398
100000.0517326131
99999.9477382436
99999.8392196432
100000.4021583334
100000.8271728292
100000.6983123556
100000.9243922964
100001.1798568502
100000.8836951986
100001.1436801687
100000.5965820089
100000.6237083211
100000.7050929800
100001.0261283651
100001.3878455892
100001.4014144674
100000.8927379385
100000.3569370046
100000.2280727163
100000.2778106466
100000.0155616537
99999.9499984518
99999.8143573537
99999.6493144765
99998.1730304494
99997.4970546499
99997.2506347433
99997.2280326620
99997.5761905447
99997.3523669973
99997.2659374013
99997.1476588979
99997.1635852590
99997.3068824544
99997.0998988882
99996.6063190237
99996.6472621694
99997.4115062490
99997.3228030935
99997.5661750570
99997.4842963949
99997.7163024679
99997.9915195241
99998.3258796468
99998.7170921102
99998.8967891470
99998.8831287160
99998.7716861501
99998.4532485738
99998.2849403158
99998.3304267660
99998.4919162527
99998.5828948751
99998.5624290243
99998.7239185110
99998.5374103323
99998.1984973684
99998.2257915273
99998.1530071035
99998.2462631002
99997.7413211599
99997.6890006795
99997.8732429281
99997.7913547292
99997.9164596334
99997.3023277059
99996.9929919973
99997.3455520406
99997.5297923818
99997.8027301565
99997.8686977163
99997.6639781728
99997.7868114248
99997.8800693288
99998.0483775869
99998.1166282430
99998.2166953817
99998.0915942922
99998.5283065572
99998.5260406271
99998.7648578420
99998.7739616170
99998.7944255605
99998.6738754049
99998.4987445608
99998.1984973684
99998.0461078420
99999.4745155111
99999.7906718984
99999.7611118093
100000.1796184316
99999.8225188985
100000.1204887167
100000.2691303030
100000.6373096242
100000.8408466116
100000.9414630666
100000.7562289968
100000.7402168050
100000.7973857656
100001.0946784750
100001.0718131795
100001.0352245107
100001.0032058492
100001.0672393575
100000.8728576437
100000.9506088033
100000.7630878225
100000.6578937307
100000.5138221517
100000.4863792196
100000.2988620534
100000.3217254415
100000.4657951131
100000.6944785848
100000.6876235738
100000.8385577932
100000.1890884176
99999.6425281301
100000.1707931295
100000.7447925344
100001.6183715597
100002.4873786703
100002.3387313619
100002.0322929159
100002.0300079122
100002.0254302755
100002.2701221242
100001.8333373800
100001.8722053304
100001.9202361837
100002.1169067159
100001.7121310964
100001.9110866323
100001.7898898855
100001.8996577993
100001.9110866323
100002.1031871572
100002.1420684591
100002.5971484914
100002.6543174520
100002.8921485677
100002.8098235860
100002.9584670797
100002.9401813283
100002.9218822256
100002.8418441549
100002.8281188741
100002.7229266897
100002.9630485311
100003.1002631918
100002.4919486776
100002.2381110921
100002.0643077627
100002.0231414571
100001.5543437734
100001.5772128835
100001.3036800161
100001.0761161581
100001.4370036855
100001.5864063039
100001.5450282827
100000.8347621694
100000.9818683401
100000.3566509023
100000.6784606710
100001.3404556051
100001.3312602773
100001.3565479055
100001.7404113546
100001.7565036550
100001.6254783407
100001.7542014852
100001.7036357656
100001.6783481374
100001.4622779623
100001.2255244985
100001.3197723165
100001.1381774679
100001.3312602773
100001.5795074239
100001.8300491109
100002.2506976858
100002.1012893453
100002.5357242361
100002.5357242361
100002.6805377737
100002.7150131002
100002.8690219656
100002.9402824178
100002.9655605093
100002.7885719076
100002.8414436117
100003.0115371480
100002.8966022268
100002.8897090688
100002.6805377737
100002.7563892141
100002.7265125051
100002.8621211782
100003.1609473959
100003.4091888204
100003.4367748037
100003.5838847890
100003.4689574972
100003.4206863180
100003.6413512960
100003.6390453115
100003.5907817617
100003.6413512960
100003.6597419515
100003.6344600454
100004.0734821096
100004.0872779623
100004.0895763174
100004.0160213247
100003.9516635671
100005.6526275411
100005.6020484701
100005.7284789815
100006.0066047445
100006.2916332021
100006.4088607564
100006.6281753316
100006.5589156881
100006.8290153280
100007.2283969656
100007.3415199056
100007.3045879140
100007.3899989858
100007.6162353292
100007.7108951345
100007.5769954458
100007.6070094839
100007.6693473592
100007.6831985250
100008.3295913473
100008.1379829183
100008.3272720113
100008.2256980672
100008.2672515646
100008.1472144857
100008.0733390585
100008.1795249715
100008.1933837667
100008.1449065939
100008.4842582479
100008.5373626485
100008.3757568136
100008.7151160970
100008.3411193624
100008.7058730855
100008.5904556051
100008.5258155599
100008.5812354818
100009.2553077474
100009.3291984335
100009.2853294149
100009.2230010763
100009.2322288290
100009.4792571798
100009.3061080709
100009.2230010763
100009.1491256490
100009.1098800436
100008.7543769613
100008.7936149374
100008.6204772726
100008.8005462423
100008.6550918355
100008.5350509420
100008.9413581625
100008.9021011129
100009.2183814779
100009.4238410726
100009.2276054159
100009.2530189291
100009.2206931844
100009.8971038595
100010.1118026510
100010.0079208150
100009.8855644002
100010.4465385213
100011.3815017477
100011.6077361837
100011.4392295614
100011.7452064291
100012.2436042562
100012.1508804098
100012.0975623861
100010.8875175252
100011.4183479085
100011.5388999715
100011.7544875875
100011.7104278341
100011.6038032308
100011.7266670003
100011.6663909689
100011.6802955404
100011.4693542257
100011.5667129293
100012.0929237142
100011.7405830160
100011.8611160055
100012.0743766561
100011.9862952962
100010.5931144491
100009.7678809896
100010.0390830770
100009.7075973287
